lila_dataset_name,lila_category_name,wi_guid,wi_taxon_name,wi_common,count
Island Conservation Camera Traps,rail,0c6d29ce-41a3-4a49-b548-9f2fb340f3f0,rallidae,Rallidae Family,52
Island Conservation Camera Traps,monitor_lizard,7701dc40-d39a-4e62-9531-477bf41c56d1,varanus,Monitor species,365
Island Conservation Camera Traps,moth,4a7126ec-2b0b-426d-bafd-356219eb487a,lepidoptera,Butterflies and Moths,1
Island Conservation Camera Traps,hermit_crab,624f2388-d3e3-4ab1-ae98-f968a6c9ac10,malacostraca,malacostracan,100
Channel Islands Camera Traps,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,114949
Channel Islands Camera Traps,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,5981
Channel Islands Camera Traps,fox,cb553c4e-42c9-4fe0-9bd0-da2d6ed5bfa1,urocyon littoralis,Island Fox,48150
Channel Islands Camera Traps,skunk,85f6436b-bcc1-4581-9589-2bb4d48491b7,mephitidae,Skunk Family,1071
Channel Islands Camera Traps,rodent,90d950db-2106-4bd9-a4c1-777604c3eada,rodentia,Rodent,82912
Channel Islands Camera Traps,bird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,11099
Channel Islands Camera Traps,other,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,159
Idaho Camera Traps,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,1082943
Idaho Camera Traps,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,22195
Idaho Camera Traps,snow on lens,2bb913da-38bf-49a0-be17-e142d6812ecc,snow,Snow,17552
Idaho Camera Traps,coyote,aaf3b049-36e6-46dd-9a07-8a580e9618b7,canis latrans,Coyote,2648
Idaho Camera Traps,fox,78761f5e-64a3-46eb-b4f1-c966cc1ce630,vulpes,Vulpes Species,212
Idaho Camera Traps,mountain lion,9c564562-9429-405c-8529-04cff7752282,puma concolor,Puma,1797
Idaho Camera Traps,other,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,2315
Idaho Camera Traps,bird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,96
Idaho Camera Traps,elk,c5ce946f-8f0d-4379-992b-cc0982381f5e,cervus canadensis,Elk,135793
Idaho Camera Traps,deer,b52529fa-320f-41e8-97ec-fa41ce26c86a,odocoileus,Odocoileus Species,203588
Idaho Camera Traps,foggy lens,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,15832
Idaho Camera Traps,unknown canid,3184697f-51ad-4608-9a28-9edb5500159c,canidae,Canine Family,106
Idaho Camera Traps,domestic dog,3d80f1d6-b1df-4966-9ff4-94053c7a902a,canis familiaris,Domestic Dog,388
Idaho Camera Traps,foggy weather,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,1380
Idaho Camera Traps,unknown bird of prey,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,24
Idaho Camera Traps,bear,436ddfdd-bc43-44c3-a25d-34671d3430a0,ursus americanus,American Black Bear,3180
Idaho Camera Traps,lagomorph,6c09fa63-2acc-4915-a60b-bd8cee40aedb,leporidae,Rabbit and Hare Family,5322
Idaho Camera Traps,bobcat,ba76d46e-25de-45e2-90a8-bd279b650f7c,lynx rufus,Bobcat,1235
Idaho Camera Traps,grouse,4eae4c62-e867-465a-a1f3-536791efa6c4,phasianidae,Phasianidae Family,51
Idaho Camera Traps,pronghorn,00804e75-09ef-44e5-8984-85e365377d47,antilocapra americana,Pronghorn,621
Idaho Camera Traps,malfunction,9999ab1f-bea0-436c-8f52-1d45c7063ff7,misfire,Misfire,5640
Idaho Camera Traps,bighorn sheep,f0bc62c2-1e46-49ae-85aa-e2d5a2e136d4,ovis canadensis,Bighorn Sheep,147
Idaho Camera Traps,misdirected,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,2832
Idaho Camera Traps,unknown ungulate,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,8
Idaho Camera Traps,squirrel,88a54afe-71de-4833-b420-86630f9dfd86,sciurus,Sciurus Species,161
Idaho Camera Traps,rodent,90d950db-2106-4bd9-a4c1-777604c3eada,rodentia,Rodent,1
Idaho Camera Traps,magpie,f6360527-6dfb-4cfa-890d-a522868ce416,pica hudsonia,Black-billed Magpie,6
Idaho Camera Traps,hawk,70593171-87a7-4256-a9ce-577f064b8490,accipitridae,Accipitridae Family,20
Idaho Camera Traps,vehicle,e2895ed5-780b-48f6-8a11-9e27cb594511,vehicle,Vehicle,137
Idaho Camera Traps,lens obscured,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,866
Idaho Camera Traps,sun,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,835
Idaho Camera Traps,tilted,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,56
Idaho Camera Traps,skunk,85f6436b-bcc1-4581-9589-2bb4d48491b7,mephitidae,Skunk Family,101
Idaho Camera Traps,long-tailed weasel,df4c64cf-306d-4bf2-aa86-9e9c8d81fd41,mustela frenata,Long-tailed Weasel,1
Idaho Camera Traps,turkey,c10547c3-1748-48bf-a451-8066c820f22f,meleagris gallopavo,Domestic Turkey,885
Idaho Camera Traps,bluebird,854ca193-790d-44bb-858c-d4bc67962fe0,sialia,Sialia Species,31
Idaho Camera Traps,owl,35141382-0130-4e4d-b4ed-d7196b43eee1,strigiformes,Owl,10
Idaho Camera Traps,wolf,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,canis lupus,Grey Wolf,4697
Idaho Camera Traps,moose,429257d4-3ef2-47fb-b849-66ee6c107346,alces alces,Moose,3861
Idaho Camera Traps,cattle,aca65aaa-8c6d-4b69-94de-842b08b13bd6,bos taurus,Domestic Cattle,14402
Idaho Camera Traps,raccoon,b57debc1-dff2-48d3-a400-f2b5021e71b0,procyon lotor,Northern Raccoon,21
Idaho Camera Traps,vegetation obstruction,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,6994
Idaho Camera Traps,badger,e70effd7-855e-4ba3-966c-a4fbb74eab13,taxidea taxus,American Badger,6
Idaho Camera Traps,varied thrush,f211fc1f-79c7-4f5d-b359-26f2405dfa2e,ixoreus naevius,Varied Thrush,6
Idaho Camera Traps,unknown cervid,b52529fa-320f-41e8-97ec-fa41ce26c86a,odocoileus,Odocoileus Species,99
Idaho Camera Traps,hummingbird,ee939aa5-5658-4676-b037-d512c96086db,trochilidae,Trochilidae Family,3
Idaho Camera Traps,rabbit,6c09fa63-2acc-4915-a60b-bd8cee40aedb,leporidae,Rabbit and Hare Family,313
Idaho Camera Traps,horse,5109acb4-e503-4147-a175-a3c6aa71f1e3,equus caballus,Domestic Horse,45
Idaho Camera Traps,bat,a45906ce-5938-433a-bc82-4d0e60d2ebab,chiroptera,Bat,59
Idaho Camera Traps,raven,9805e578-061a-49c0-8abc-ea135381c162,corvus corax,Common Raven,25
Idaho Camera Traps,red-breasted nuthatch,e00254b6-338d-4e0b-aa7e-3ebeadcad51f,sitta canadensis,Red-breasted Nuthatch,6
Idaho Camera Traps,western tanager,0e4a290b-d8c6-400e-87c8-61891606017e,piranga ludoviciana,Western Tanager,3
Idaho Camera Traps,warbler,b22a1273-4313-46e5-837e-5a44b25ae3d9,parulidae,Parulidae Family,6
Idaho Camera Traps,moth,4a7126ec-2b0b-426d-bafd-356219eb487a,lepidoptera,Butterflies and Moths,1
Idaho Camera Traps,fisher,ae7d1bde-3d29-41fc-a52f-5c6e087143df,pekania pennanti,Fisher,45
Idaho Camera Traps,crow,87fdd451-ca1e-47b1-af43-aa4517cd13bf,corvus brachyrhynchos,American Crow,16
Idaho Camera Traps,woodpecker,92feeef9-a442-4473-a84e-eb6ffcaf75fe,picidae,Picidae Family,3
Idaho Camera Traps,unknown cat,df8514b0-10a5-411f-8ed6-0f415e8153a3,felidae,Cat Family,6
Idaho Camera Traps,porcupine,b34b243f-385d-4880-93b9-0c2526d012a7,erethizon dorsatum,North American Porcupine,10
Idaho Camera Traps,ermine,696f42f4-7eb9-491c-a1fe-b1d5c78ebcba,mustela erminea,Stoat,5
Idaho Camera Traps,clark's nutcracker,13ba39f3-908b-49f9-a4e3-0ecb019d8afb,nucifraga columbiana,Clark's Nutcracker,5
Snapshot Serengeti,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,5445842
Snapshot Serengeti,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,47015
Snapshot Serengeti,gazellegrants,8c48ed75-e275-4188-a6b1-55929d298e85,nanger granti,Grant's Gazelle,46465
Snapshot Serengeti,reedbuck,34078f5f-1006-4a79-a62d-e5f0477abb53,redunca,Reedbuck Species,6327
Snapshot Serengeti,dikdik,0d859923-9aae-4510-bfe0-1c066996f5ed,madoqua,Dik-Dik Species,6596
Snapshot Serengeti,zebra,dd39bbd5-077c-482e-9d33-bd176116c870,equus quagga,Plains Zebra,352892
Snapshot Serengeti,porcupine,cb86bb15-bf32-453f-930f-68da02c4b521,hystrix cristata,Crested Porcupine,796
Snapshot Serengeti,gazellethomsons,dc5dbe17-a8ca-40a6-ac6a-3b6b1d63e6d6,eudorcas thomsonii,Thomson's Gazelle,323326
Snapshot Serengeti,hyenaspotted,dce8d520-a3f6-4ed7-a434-bfe98f81a03d,crocuta crocuta,Spotted Hyaena,21998
Snapshot Serengeti,warthog,ccd7d6d7-8eb2-4fdb-a6d6-f1970847e449,phacochoerus africanus,Common Warthog,43136
Snapshot Serengeti,impala,c134e0ab-cf96-45ec-bae6-60b94995f71b,aepyceros melampus,Impala,43503
Snapshot Serengeti,elephant,55631055-3e0e-4b7a-9612-dedebe9f78b0,loxodonta africana,African Elephant,53607
Snapshot Serengeti,aardvark,7a5a9437-883c-4a5b-b7f9-1d90ec457f46,orycteropus afer,Aardvark,981
Snapshot Serengeti,giraffe,2dca052b-dff5-4cc9-8072-1282c5713286,giraffa camelopardalis,Giraffe,44376
Snapshot Serengeti,mongoose,860a038e-607d-4ed2-a70c-bc665c107543,herpestidae,Mongoose Species,1437
Snapshot Serengeti,buffalo,9732cefb-6a08-49f6-b61e-b9a9054368c4,syncerus caffer,African Buffalo,61283
Snapshot Serengeti,hartebeest,a6c4ef9a-d23f-49ca-97c6-4f859df0066e,alcelaphus buselaphus,Hartebeest,58780
Snapshot Serengeti,guineafowl,30015f2a-5598-461d-bc33-1eb2cef56f1a,numididae,Guineafowl Family,33112
Snapshot Serengeti,wildebeest,09fbf931-bbf0-4959-9df6-1082db578281,connochaetes taurinus,Common Wildebeest,533478
Snapshot Serengeti,leopard,aa73e0ac-973d-461d-914a-d2fa6e4b98a4,panthera pardus,Leopard,650
Snapshot Serengeti,ostrich,e2cbac0d-b4aa-4875-adc2-b1276c9276d3,struthio camelus,Common Ostrich,4058
Snapshot Serengeti,lionfemale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,16605
Snapshot Serengeti,koribustard,38296099-8b9b-4f18-9615-6d589384b04d,ardeotis kori,Kori Bustard,4105
Snapshot Serengeti,otherbird,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,32462
Snapshot Serengeti,cheetah,5a9b1344-2dd5-4162-9d85-77ee4648ad9c,acinonyx jubatus,Cheetah,6806
Snapshot Serengeti,honeybadger,a4f40e31-17f6-45b7-8b9d-e32af92a24df,mellivora capensis,Honey Badger,162
Snapshot Serengeti,bushbuck,1ae5230b-5168-4491-ad4e-19583eb21b52,tragelaphus scriptus,Bushbuck,551
Snapshot Serengeti,jackal,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,2820
Snapshot Serengeti,aardwolf,fa0d7796-5b11-450d-b15c-d49fdfe89d0e,proteles cristata,Aardwolf,604
Snapshot Serengeti,hippopotamus,7631afd3-ab8e-4e88-9243-2c21386595eb,hippopotamus amphibius,Hippopotamus,5851
Snapshot Serengeti,hyenastriped,2e5b35a8-563f-4372-9f32-cb869448c88a,hyaena hyaena,Striped Hyaena,478
Snapshot Serengeti,hare,9a5d6ef5-887d-4060-8ef8-b7e54a7303de,lepus,Lepus Species,1477
Snapshot Serengeti,baboon,c58da361-68da-477b-b5e9-da668d18ec7b,papio,Baboon Species,9013
Snapshot Serengeti,monkeyvervet,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,chlorocebus pygerythrus,Vervet Monkey,1897
Snapshot Serengeti,batearedfox,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,1142
Snapshot Serengeti,waterbuck,b0f1b993-d62c-4b55-b833-5e575a15df05,kobus ellipsiprymnus,Waterbuck,1386
Snapshot Serengeti,secretarybird,62e231a7-567c-4264-a621-4f690ba783a6,sagittarius serpentarius,Secretarybird,5355
Snapshot Serengeti,topi,3f197683-19cb-46ed-af19-362c4bcc0bfd,damaliscus lunatus,Topi,12177
Snapshot Serengeti,serval,573c85b2-4dac-406f-bcd2-ab2448fd234c,leptailurus serval,Serval,2499
Snapshot Serengeti,lionmale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,5488
Snapshot Serengeti,eland,6ffe2064-cabd-4fcb-8c1b-f168bf381aab,tragelaphus oryx,Common Eland,15839
Snapshot Serengeti,rodents,90d950db-2106-4bd9-a4c1-777604c3eada,rodentia,Rodent,211
Snapshot Serengeti,wildcat,d620e25c-eed1-40f1-8101-6d3b33f3a723,felis silvestris lybica,African Wild Cat,193
Snapshot Serengeti,civet,de7c35cc-387c-486d-bcf6-36b9feddcff7,viverridae,Civet Genet Family,118
Snapshot Serengeti,genet,9e251a37-cef9-4bf9-b876-2ca1279dc613,genetta,Genetta Species,119
Snapshot Serengeti,zorilla,dff1abeb-acb4-4ea0-909b-9b4895f7d88d,ictonyx striatus,Zorilla,65
Snapshot Serengeti,caracal,2e0df4cb-9598-4ef4-bfdf-e0bb36923e39,caracal caracal,Caracal,248
Snapshot Serengeti,rhinoceros,da1c91cc-61eb-4afb-962c-590995ca9beb,rhinocerotidae,Rhinoceros Family,153
Snapshot Serengeti,reptiles,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,464
Snapshot Serengeti,insectspider,822f8b93-f963-40cd-afe1-932f3ad5c1f2,unknown,Unknown,2339
Snapshot Serengeti,duiker,3e34492e-b6d2-4db9-925d-301beb639cad,cephalophus,Cephalophus Species,114
Snapshot Serengeti,cattle,aca65aaa-8c6d-4b69-94de-842b08b13bd6,bos taurus,Domestic Cattle,99
Snapshot Serengeti,vulture,70593171-87a7-4256-a9ce-577f064b8490,accipitridae,Accipitridae Family,335
Snapshot Serengeti,steenbok,c582e165-1d76-4520-bea6-f2c516fbb0a2,raphicerus campestris,Steenbok,44
Snapshot Serengeti,bat,a45906ce-5938-433a-bc82-4d0e60d2ebab,chiroptera,Bat,5
Snapshot Serengeti,fire,2226183c-ab7c-4c33-b4b4-eb4a2d17b2d1,fire,Fire,568
Snapshot Serengeti,hyenabrown,044f1882-218f-47d6-ae20-4dcb3005bb87,parahyaena brunnea,Brown Hyaena,11
Snapshot Serengeti,wilddog,979cb74b-38b3-4d88-b828-c6091e64564a,lycaon pictus,African Wild Dog,1
Snapshot Serengeti,kudu,46e6ff9c-ffab-4266-bb07-cce340411701,tragelaphus,Tragelaphus Species,3
Snapshot Serengeti,pangolin,b1cefdc9-af34-4f28-b077-1186dd6b5072,manidae,Pangolin Family,7
Snapshot Serengeti,lioncub,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,73
Snapshot Karoo,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,31792
Snapshot Karoo,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,219
Snapshot Karoo,zebramountain,e178c377-987c-4c7d-ac56-6adcea8d75e1,equus zebra,Mountain Zebra,205
Snapshot Karoo,baboon,c58da361-68da-477b-b5e9-da668d18ec7b,papio,Baboon Species,524
Snapshot Karoo,kudu,d2e4f2d3-7182-48d1-a866-535904fe7692,tragelaphus strepsiceros,Greater Kudu,849
Snapshot Karoo,gemsbokoryx,6038ccfc-94bd-4f04-9ec8-77a4f1fb78fe,oryx gazella,Gemsbok,1698
Snapshot Karoo,springbok,15d23ca7-886e-4336-ae87-e364c0f50d3a,antidorcas marsupialis,Springbok,335
Snapshot Karoo,eland,6ffe2064-cabd-4fcb-8c1b-f168bf381aab,tragelaphus oryx,Common Eland,765
Snapshot Karoo,rhinocerosblack,fa3a7f4a-912a-4ff9-b82c-95b27f3d39fb,diceros bicornis,Black Rhinoceros,10
Snapshot Karoo,ostrich,e2cbac0d-b4aa-4875-adc2-b1276c9276d3,struthio camelus,Common Ostrich,70
Snapshot Karoo,rhebokgrey,0847ba9c-84d1-457d-91c7-13c2b28c03cb,pelea capreolus,Grey Rhebok,8
Snapshot Karoo,hartebeestred,a6c4ef9a-d23f-49ca-97c6-4f859df0066e,alcelaphus buselaphus,Hartebeest,1002
Snapshot Karoo,reedbuckmountain,b530f01c-f560-48f8-9770-d7f277ebff9b,redunca fulvorufula,Mountain Reedbuck,23
Snapshot Karoo,steenbok,c582e165-1d76-4520-bea6-f2c516fbb0a2,raphicerus campestris,Steenbok,133
Snapshot Karoo,zebraburchells,dd39bbd5-077c-482e-9d33-bd176116c870,equus quagga,Plains Zebra,5
Snapshot Karoo,bustardkori,38296099-8b9b-4f18-9615-6d589384b04d,ardeotis kori,Kori Bustard,100
Snapshot Karoo,birdother,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,144
Snapshot Karoo,jackalblackbacked,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,209
Snapshot Karoo,duiker,3e34492e-b6d2-4db9-925d-301beb639cad,cephalophus,Cephalophus Species,67
Snapshot Karoo,monkeyvervet,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,chlorocebus pygerythrus,Vervet Monkey,12
Snapshot Karoo,hare,9a5d6ef5-887d-4060-8ef8-b7e54a7303de,lepus,Lepus Species,30
Snapshot Karoo,wildebeestblue,09fbf931-bbf0-4959-9df6-1082db578281,connochaetes taurinus,Common Wildebeest,12
Snapshot Karoo,caracal,2e0df4cb-9598-4ef4-bfdf-e0bb36923e39,caracal caracal,Caracal,15
Snapshot Karoo,lionmale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,8
Snapshot Karoo,tortoise,5ba8987f-b1fa-45f9-b64a-8ed826f0abc4,testudinidae,Tortoise Family,6
Snapshot Karoo,foxcape,8f617e2b-cd4b-46ec-8a87-aad0ef6978b6,vulpes chama,Cape Fox,1
Snapshot Karoo,rabbitriverine,584d7898-020d-4fca-ae51-42c0760c9e0f,bunolagus monticularis,Riverine Rabbit,1
Snapshot Karoo,porcupine,3e764b23-9c39-4172-a386-09ecf92dffc5,hystrix africaeaustralis,Cape Porcupine,9
Snapshot Karoo,bustardludwigs,46a07632-6c99-40b5-ad5d-9af1982a0991,neotis ludwigii,Ludwig's Bustard,27
Snapshot Karoo,foxbateared,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,8
Snapshot Karoo,mongoosesmallcapegrey,ca79a481-7751-466f-83ac-7799efcd2aca,herpestes pulverulentus,Cape Grey Mongoose,3
Snapshot Karoo,reptilesamphibians,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,12
Snapshot Karoo,birdsofprey,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,3
Snapshot Karoo,klipspringer,95a14da6-e52a-4b7c-ad5f-eebca60a0e30,oreotragus oreotragus,Klipspringer,1
Snapshot Karoo,meerkatsuricate,8ff5f9db-dbd5-4ad3-a834-22ade546c36b,suricata suricatta,Meerkat,3
Snapshot Karoo,lionfemale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,7
Snapshot Karoo,mongooseyellow,0d32fbce-678b-4de7-94d6-224f16426448,cynictis penicillata,Yellow Mongoose,3
Snapshot Karoo,hyenabrown,044f1882-218f-47d6-ae20-4dcb3005bb87,parahyaena brunnea,Brown Hyaena,1
Snapshot Kgalagadi,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,7886
Snapshot Kgalagadi,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,135
Snapshot Kgalagadi,gemsbokoryx,6038ccfc-94bd-4f04-9ec8-77a4f1fb78fe,oryx gazella,Gemsbok,1378
Snapshot Kgalagadi,birdother,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,324
Snapshot Kgalagadi,jackalblackbacked,152e91ce-cadc-43ef-9d7a-084b7f752ebe,canis mesomelas,Black-backed Jackal,83
Snapshot Kgalagadi,foxcape,8f617e2b-cd4b-46ec-8a87-aad0ef6978b6,vulpes chama,Cape Fox,19
Snapshot Kgalagadi,harecape,09c232d8-2dcd-4331-9f6f-59e2fea5f357,lepus capensis,Cape Hare,1
Snapshot Kgalagadi,reptilesamphibians,739a105e-d883-4ff8-9282-7ec44018e6a0,reptilia,Reptile,3
Snapshot Kgalagadi,ostrich,e2cbac0d-b4aa-4875-adc2-b1276c9276d3,struthio camelus,Common Ostrich,136
Snapshot Kgalagadi,eland,6ffe2064-cabd-4fcb-8c1b-f168bf381aab,tragelaphus oryx,Common Eland,30
Snapshot Kgalagadi,hyenabrown,044f1882-218f-47d6-ae20-4dcb3005bb87,parahyaena brunnea,Brown Hyaena,11
Snapshot Kgalagadi,bustardkori,38296099-8b9b-4f18-9615-6d589384b04d,ardeotis kori,Kori Bustard,102
Snapshot Kgalagadi,steenbok,c582e165-1d76-4520-bea6-f2c516fbb0a2,raphicerus campestris,Steenbok,122
Snapshot Kgalagadi,honeybadger,a4f40e31-17f6-45b7-8b9d-e32af92a24df,mellivora capensis,Honey Badger,5
Snapshot Kgalagadi,duikercommongrey,4d29815c-2b61-4595-a520-2441af567d64,sylvicapra grimmia,Common Duiker,21
Snapshot Kgalagadi,birdofprey,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,10
Snapshot Kgalagadi,leopard,aa73e0ac-973d-461d-914a-d2fa6e4b98a4,panthera pardus,Leopard,9
Snapshot Kgalagadi,wildebeestblue,09fbf931-bbf0-4959-9df6-1082db578281,connochaetes taurinus,Common Wildebeest,37
Snapshot Kgalagadi,hartebeestred,a6c4ef9a-d23f-49ca-97c6-4f859df0066e,alcelaphus buselaphus,Hartebeest,13
Snapshot Kgalagadi,kudu,d2e4f2d3-7182-48d1-a866-535904fe7692,tragelaphus strepsiceros,Greater Kudu,18
Snapshot Kgalagadi,catafricanwild,d620e25c-eed1-40f1-8101-6d3b33f3a723,felis silvestris lybica,African Wild Cat,10
Snapshot Kgalagadi,foxbateared,723584af-fbd4-4839-84be-cd89acacc070,otocyon megalotis,Bat-eared Fox,1
Snapshot Kgalagadi,meerkatsuricate,8ff5f9db-dbd5-4ad3-a834-22ade546c36b,suricata suricatta,Meerkat,3
Snapshot Kgalagadi,lionfemale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,1
Snapshot Kgalagadi,secretarybird,62e231a7-567c-4264-a621-4f690ba783a6,sagittarius serpentarius,Secretarybird,27
Snapshot Kgalagadi,caracal,2e0df4cb-9598-4ef4-bfdf-e0bb36923e39,caracal caracal,Caracal,6
Snapshot Kgalagadi,porcupine,3e764b23-9c39-4172-a386-09ecf92dffc5,hystrix africaeaustralis,Cape Porcupine,3
Snapshot Kgalagadi,cheetah,5a9b1344-2dd5-4162-9d85-77ee4648ad9c,acinonyx jubatus,Cheetah,3
Snapshot Kgalagadi,aardvarkantbear,7a5a9437-883c-4a5b-b7f9-1d90ec457f46,orycteropus afer,Aardvark,1
Snapshot Kgalagadi,hyenaspotted,dce8d520-a3f6-4ed7-a434-bfe98f81a03d,crocuta crocuta,Spotted Hyaena,1
Snapshot Kgalagadi,rodent,90d950db-2106-4bd9-a4c1-777604c3eada,rodentia,Rodent,3
Snapshot Enonkishu,empty,f1856211-cfb7-4a5b-9158-c0f72fd09ee6,blank,Blank,19048
Snapshot Enonkishu,human,990ae9dd-7a59-4344-afcb-1b7b21368000,homo sapiens,Human,870
Snapshot Enonkishu,birdother,b1352069-a39c-4a84-a949-60044271c0c1,aves,Bird,475
Snapshot Enonkishu,gazellegrants,8c48ed75-e275-4188-a6b1-55929d298e85,nanger granti,Grant's Gazelle,152
Snapshot Enonkishu,warthog,ccd7d6d7-8eb2-4fdb-a6d6-f1970847e449,phacochoerus africanus,Common Warthog,1647
Snapshot Enonkishu,domesticanimal,1f689929-883d-4dae-958c-3d57ab5b6c16,animal,Animal,1174
Snapshot Enonkishu,zebra,dd39bbd5-077c-482e-9d33-bd176116c870,equus quagga,Plains Zebra,1341
Snapshot Enonkishu,baboon,c58da361-68da-477b-b5e9-da668d18ec7b,papio,Baboon Species,441
Snapshot Enonkishu,hippopotamus,7631afd3-ab8e-4e88-9243-2c21386595eb,hippopotamus amphibius,Hippopotamus,52
Snapshot Enonkishu,hyenaspotted,dce8d520-a3f6-4ed7-a434-bfe98f81a03d,crocuta crocuta,Spotted Hyaena,373
Snapshot Enonkishu,eland,6ffe2064-cabd-4fcb-8c1b-f168bf381aab,tragelaphus oryx,Common Eland,228
Snapshot Enonkishu,waterbuck,b0f1b993-d62c-4b55-b833-5e575a15df05,kobus ellipsiprymnus,Waterbuck,124
Snapshot Enonkishu,impala,c134e0ab-cf96-45ec-bae6-60b94995f71b,aepyceros melampus,Impala,1857
Snapshot Enonkishu,ostrich,e2cbac0d-b4aa-4875-adc2-b1276c9276d3,struthio camelus,Common Ostrich,6
Snapshot Enonkishu,wildebeest,09fbf931-bbf0-4959-9df6-1082db578281,connochaetes taurinus,Common Wildebeest,1235
Snapshot Enonkishu,gazellethomsons,dc5dbe17-a8ca-40a6-ac6a-3b6b1d63e6d6,eudorcas thomsonii,Thomson's Gazelle,606
Snapshot Enonkishu,lionfemale,ddf59264-185a-4d35-b647-2785792bdf54,panthera leo,Lion,7
Snapshot Enonkishu,leopard,aa73e0ac-973d-461d-914a-d2fa6e4b98a4,panthera pardus,Leopard,19
Snapshot Enonkishu,dikdik,0d859923-9aae-4510-bfe0-1c066996f5ed,madoqua,Dik-Dik Species,239
Snapshot Enonkishu,klipspringer,95a14da6-e52a-4b7c-ad5f-eebca60a0e30,oreotragus oreotragus,Klipspringer,6
Snapshot Enonkishu,bushbuck,1ae5230b-5168-4491-ad4e-19583eb21b52,tragelaphus scriptus,Bushbuck,23
Snapshot Enonkishu,duiker,3e34492e-b6d2-4db9-925d-301beb639cad,cephalophus,Cephalophus Species,8
Snapshot Enonkishu,mongoose,860a038e-607d-4ed2-a70c-bc665c107543,herpestidae,Mongoose Species,11
Snapshot Enonkishu,aardvark,7a5a9437-883c-4a5b-b7f9-1d90ec457f46,orycteropus afer,Aardvark,38
Snapshot Enonkishu,civet,de7c35cc-387c-486d-bcf6-36b9feddcff7,viverridae,Civet Genet Family,1
Snapshot Enonkishu,porcupine,cb86bb15-bf32-453f-930f-68da02c4b521,hystrix cristata,Crested Porcupine,9
Snapshot Enonkishu,monkeyvervet,0c72ac0d-6ed4-40f4-90ba-215dd1a7de8e,chlorocebus pygerythrus,Vervet Monkey,3
Snapshot Enonkishu,giraffe,2dca052b-dff5-4cc9-8072-1282c5713286,giraffa camelopardalis,Giraffe,292
Snapshot Enonkishu,buffalo,9732cefb-6a08-49f6-b61e-b9a9054368c4,syncerus caffer,African Buffalo,64
Snapshot Enonkishu,elephant,55631055-3e0e-4b7a-9612-dedebe9f78b0,loxodonta africana,African Elephant,70
