dataset_name,query,taxonomy_level,scientific_name,common_name,taxonomy_string,kingdom,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,subspecies,variety
ENA24,eastern gray squirrel,species,sciurus carolinensis,eastern gray squirrel,"[(46017, 'species', 'sciurus carolinensis', ['eastern gray squirrel']), (45994, 'genus', 'sciurus', ['tree squirrels']), (339575, 'tribe', 'sciurini', ['typical squirrels']), (332614, 'subfamily', 'sciurinae', ['typical and flying squirrels']), (45933, 'family', 'sciuridae', ['squirrels']), (129411, 'suborder', 'sciuromorpha', ['squirrels, dormice, and mountain beavers']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,sciuromorpha,,,sciuridae,sciurinae,sciurini,sciurus,sciurus carolinensis,,
ENA24,grey fox,species,urocyon cinereoargenteus,gray fox,"[(42076, 'species', 'urocyon cinereoargenteus', ['gray fox']), (42075, 'genus', 'urocyon', ['gray foxes']), (42043, 'family', 'canidae', ['canids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,urocyon,urocyon cinereoargenteus,,
ENA24,horse,species,equus caballus,horse,"[(209233, 'species', 'equus caballus', ['domestic horse']), (43329, 'genus', 'equus', ['equines']), (43328, 'family', 'equidae', ['equines']), (43327, 'order', 'perissodactyla', ['odd-toed ungulates']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,perissodactyla,,,,equidae,,,equus,equus caballus,,
ENA24,human,species,homo sapiens,human,"[(43584, 'species', 'homo sapiens', ['human']), (43583, 'genus', 'homo', ['ancestral and modern humans']), (846252, 'subfamily', 'homininae', []), (43575, 'family', 'hominidae', ['great apes']), (1036675, 'superfamily', 'hominoidea', ['apes']), (936369, 'parvorder', 'catarrhini', ['apes and old world monkeys']), (936377, 'infraorder', 'simiiformes', ['monkeys and apes']), (786045, 'suborder', 'haplorhini', ['monkeys, apes, and tarsiers']), (43367, 'order', 'primates', ['primates']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,primates,haplorhini,simiiformes,hominoidea,hominidae,homininae,,homo,homo sapiens,,
ENA24,northern raccoon,species,procyon lotor,northern raccoon,"[(41663, 'species', 'procyon lotor', ['common raccoon']), (41661, 'genus', 'procyon', ['raccoons']), (41660, 'family', 'procyonidae', ['raccoons, coatis, and allies']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,procyonidae,,,procyon,procyon lotor,,
ENA24,red fox,species,vulpes vulpes,red fox,"[(42069, 'species', 'vulpes vulpes', ['red fox']), (42054, 'genus', 'vulpes', ['typical foxes']), (42043, 'family', 'canidae', ['canids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,vulpes,vulpes vulpes,,
ENA24,striped skunk,species,mephitis mephitis,striped skunk,"[(41880, 'species', 'mephitis mephitis', ['striped skunk']), (41878, 'genus', 'mephitis', ['striped and hooded skunks']), (846224, 'subfamily', 'mephitinae', ['true skunks']), (41871, 'family', 'mephitidae', ['skunks and stink-badgers']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mephitidae,mephitinae,,mephitis,mephitis mephitis,,
ENA24,vehicle,,,,,,,,,,,,,,,,,,,,,,,
ENA24,virginia opossum,species,didelphis virginiana,virginia opossum,"[(42652, 'species', 'didelphis virginiana', ['virginia opossum']), (42646, 'genus', 'didelphis', ['large american opossums']), (846338, 'tribe', 'didelphini', ['large new world opossums']), (846215, 'subfamily', 'didelphinae', ['large american opossums, mouse opossums, and allies']), (42541, 'family', 'didelphidae', ['opossums']), (42540, 'order', 'didelphimorphia', ['opossums']), (848319, 'infraclass', 'marsupialia', ['marsupials']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,marsupialia,,didelphimorphia,,,,didelphidae,didelphinae,didelphini,didelphis,didelphis virginiana,,
ENA24,white_tailed_deer,species,odocoileus virginianus,white-tailed deer,"[(42223, 'species', 'odocoileus virginianus', ['white-tailed deer']), (42219, 'genus', 'odocoileus', ['white-tailed and mule deer']), (846324, 'tribe', 'odocoileini', ['true new world deer and caribou']), (846185, 'subfamily', 'capreolinae', ['new world deer']), (42158, 'family', 'cervidae', ['deer']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,cervidae,capreolinae,odocoileini,odocoileus,odocoileus virginianus,,
ENA24,wild turkey,species,meleagris gallopavo,wild turkey,"[(906, 'species', 'meleagris gallopavo', ['wild turkey']), (905, 'genus', 'meleagris', ['turkeys']), (574, 'family', 'phasianidae', ['pheasants, grouse, and allies']), (573, 'order', 'galliformes', ['landfowl']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,galliformes,,,,phasianidae,,,meleagris,meleagris gallopavo,,
ENA24,woodchuck,species,marmota monax,woodchuck,"[(46095, 'species', 'marmota monax', ['groundhog']), (46078, 'genus', 'marmota', ['marmots']), (209650, 'tribe', 'marmotini', ['holarctic ground squirrels']), (339572, 'subfamily', 'xerinae', ['ground and african tree squirrels']), (45933, 'family', 'sciuridae', ['squirrels']), (129411, 'suborder', 'sciuromorpha', ['squirrels, dormice, and mountain beavers']), (43698, 'order', 'rodentia', ['rodents']), (848323, 'superorder', 'euarchontoglires', ['primates, rodents, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,euarchontoglires,rodentia,sciuromorpha,,,sciuridae,xerinae,marmotini,marmota,marmota monax,,
Idaho Camera Traps,badger,species,taxidea taxus,badger,"[(41789, 'species', 'taxidea taxus', ['american badger']), (41788, 'genus', 'taxidea', []), (846287, 'subfamily', 'taxidiinae', ['american badgers']), (41770, 'family', 'mustelidae', ['mustelids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,mustelidae,taxidiinae,,taxidea,taxidea taxus,,
Idaho Camera Traps,bat,order,chiroptera,bat,"[(40268, 'order', 'chiroptera', ['bats']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,chiroptera,,,,,,,,,,
Idaho Camera Traps,bear,species,ursus americanus,american black bear,"[(41638, 'species', 'ursus americanus', ['american black bear']), (41637, 'genus', 'ursus', ['holarctic bears']), (846255, 'subfamily', 'ursinae', ['typical bears']), (41636, 'family', 'ursidae', ['bears']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,ursidae,ursinae,,ursus,ursus americanus,,
Idaho Camera Traps,bighorn sheep,species,ovis canadensis,bighorn sheep,"[(42391, 'species', 'ovis canadensis', ['bighorn sheep']), (42387, 'genus', 'ovis', ['sheep']), (846307, 'tribe', 'caprini', ['goats and sheep']), (568847, 'subfamily', 'antilopinae', ['antelopes, goats, and sheep']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,antilopinae,caprini,ovis,ovis canadensis,,
Idaho Camera Traps,bird,class,aves,bird,"[(3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,,,,,,,,,,,
Idaho Camera Traps,bluebird,genus,sialia,bluebird,"[(12935, 'genus', 'sialia', ['bluebirds']), (15977, 'family', 'turdidae', ['thrushes']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,turdidae,,,sialia,,,
Idaho Camera Traps,bobcat,species,lynx rufus,bobcat,"[(41976, 'species', 'lynx rufus', ['bobcat']), (41973, 'genus', 'lynx', ['lynxes']), (846179, 'subfamily', 'felinae', ['small cats']), (41944, 'family', 'felidae', ['felids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,felidae,felinae,,lynx,lynx rufus,,
Idaho Camera Traps,cattle,species,bos taurus,cattle,"[(74113, 'species', 'bos taurus', ['domestic cow']), (42396, 'genus', 'bos', ['cattle']), (846321, 'tribe', 'bovini', ['cattle and bison']), (568826, 'subfamily', 'bovinae', ['bovines']), (42241, 'family', 'bovidae', ['bovids']), (424850, 'suborder', 'ruminantia', ['ruminants']), (152870, 'order', 'artiodactyla', ['even-toed ungulates and cetaceans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,artiodactyla,ruminantia,,,bovidae,bovinae,bovini,bos,bos taurus,,
Idaho Camera Traps,clark's nutcracker,species,nucifraga columbiana,clark's nutcracker,"[(8520, 'species', 'nucifraga columbiana', [""clark's nutcracker""]), (8518, 'genus', 'nucifraga', ['nutcrackers']), (7823, 'family', 'corvidae', ['crows, jays, and magpies']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,corvidae,,,nucifraga,nucifraga columbiana,,
Idaho Camera Traps,coyote,species,canis latrans,coyote,"[(42051, 'species', 'canis latrans', ['coyote']), (42044, 'genus', 'canis', ['wolves and dogs']), (42043, 'family', 'canidae', ['canids']), (41573, 'order', 'carnivora', ['carnivorans']), (848324, 'superorder', 'laurasiatheria', ['ungulates, carnivorans, and allies']), (848320, 'infraclass', 'placentalia', ['placental mammals']), (848317, 'subclass', 'theria', ['therians']), (40151, 'class', 'mammalia', ['mammals']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,mammalia,theria,placentalia,laurasiatheria,carnivora,,,,canidae,,,canis,canis latrans,,
Idaho Camera Traps,crow,species,corvus brachyrhynchos,american crow,"[(8021, 'species', 'corvus brachyrhynchos', ['american crow']), (7998, 'genus', 'corvus', ['crows and ravens']), (7823, 'family', 'corvidae', ['crows, jays, and magpies']), (7251, 'order', 'passeriformes', ['perching birds']), (3, 'class', 'aves', ['birds']), (355675, 'subphylum', 'vertebrata', ['vertebrates']), (2, 'phylum', 'chordata', ['chordates']), (1, 'kingdom', 'animalia', ['animals']), (48460, 'stateofmatter', 'life', [])]",animalia,chordata,vertebrata,,aves,,,,passeriformes,,,,corvidae,,,corvus,corvus brachyrhynchos,,
